ID,URL,ciudad,Zona,Barrio,Cordenada_latitud,cordenada_longitud,Tipo,piso,Estrato,Area_contruida,parqueaderos,Baños,Habitaciones,Precio
1564437042-1693,https://www.fincaraiz.com.co/casa-en-venta/cali/gran_limonar-det-4675790.aspx,Cali,Zona Sur,gran limonar ,3.400244236,-76.5427475,Casa,1,4,210,1,4,4,510000000
1564437042-4738,https://www.fincaraiz.com.co/casa-en-venta/cali/gran_limonar-det-3539759.aspx,Cali,Zona Sur,gran limonar ,3.400244236,-76.5427475,Casa,1,5,210,1,3,5,545000000
1564442091-15039,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_teresita-det-4273530.aspx,Cali,Zona Oeste,santa teresita ,3.45345068,-76.54277802,Apartamento,,6,157,1,3,3,640000000
1564442091-9293,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4708848.aspx,Cali,Zona Sur,nueva tequendama ,3.413953543,-76.54278564,Apartamento,7,5,130,2,3,4,380000000
1564437042-5829,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando-det-1466730.aspx,Cali,Zona Sur,san fernando ,3.429182768,-76.5428009,Casa,,5,322,1,4,8,400000000
1564442091-13005,https://www.fincaraiz.com.co/apartamento-en-venta/cali/san_fernando_viejo-det-4356606.aspx,Cali,Zona Sur,san fernando viejo,3.429327488,-76.54282379,Apartamento,4,4,159.49,2,5,4,355000000
1564442091-9219,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4474160.aspx,Cali,Zona Oeste,el peñon ,3.448612213,-76.54282379,Apartamento,3,5,108,2,3,4,290000000
1564442091-10723,https://www.fincaraiz.com.co/apartamento-en-venta/cali/camino_real-det-4648905.aspx,Cali,Zona Sur,camino real ,3.409412622,-76.54282379,Apartamento,5,4,124,1,2,3,420000000
1564437042-26,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-4279836.aspx,Cali,Zona Oeste,Miraflores  ,3.44005847,-76.54284668,Casa,,4,280,1,4,4,395000000
1564437042-5526,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando-det-3757026.aspx,Cali,Zona Sur,san fernando ,3.438151598,-76.5428772,Casa,2,4,201,,5,8,500000000
1564437042-5150,https://www.fincaraiz.com.co/casa-en-venta/cali/sur_nueva_tequendama-det-4131473.aspx,Cali,,sur nueva tequendama,3.41313982,-76.54290771,Casa,2,5,198,2,4,5,415000000
1564437042-3044,https://www.fincaraiz.com.co/casa-en-venta/cali/acopi-det-4660146.aspx,Cali,Zona Norte,acopi  ,3.447969198,-76.54293823,Casa,,4,300,,5,8,450000000
1564442091-7892,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4578034.aspx,Cali,Zona Oeste,normandía  ,3.452593803,-76.54295349,Apartamento,5,6,236,3,5,4,1400000000
1564442091-7976,https://www.fincaraiz.com.co/apartamento-en-venta/cali/arboleda-det-4463955.aspx,Cali,,arboleda  ,3.445994854,-76.54295349,Apartamento,,6,150,2,4,3,550000000
1564437042-123,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-4061339.aspx,Cali,Zona Oeste,miraflores  ,3.437369347,-76.54296875,Casa,4,4,250,1,4,3,392500000
1564442091-6845,https://www.fincaraiz.com.co/apartamento-en-venta/cali/arboledas-det-4471240.aspx,Cali,Zona Oeste,arboledas  ,3.450800657,-76.54297638,Apartamento,,6,157,2,4,4,620000000
1564437042-3465,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_del_prado-det-4592819.aspx,Cali,Zona Norte,villa del prado,3.448999882,-76.54299927,Casa,1,3,80,,2,3,155000000
1564437042-5613,https://www.fincaraiz.com.co/casa-en-venta/cali/tequendama-det-3635707.aspx,Cali,Zona Sur,tequendama  ,3.423000097,-76.54299927,Casa,3,5,330,,5,8,720000000
1564437042-5690,https://www.fincaraiz.com.co/casa-en-venta/cali/tequendama-det-3496534.aspx,Cali,Zona Sur,tequendama  ,3.413000107,-76.54299927,Casa,,5,320,4,5,4,580000000
1564437042-5162,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando-det-4187449.aspx,Cali,Zona Sur,san fernando ,3.438999891,-76.54299927,Casa,,4,370,4,4,3,500000000
1564437042-4324,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando-det-3778727.aspx,Cali,Zona Sur,san fernando ,3.424000025,-76.54299927,Casa,,5,220,2,3,5,550000000
1564437042-5653,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando-det-3302810.aspx,Cali,Zona Sur,san fernando ,3.428999901,-76.54299927,Casa,2,5,390,2,5,8,435000000
1564437042-1641,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando_viejo-det-4731784.aspx,Cali,Zona Sur,san fernando viejo,3.434999943,-76.54299927,Casa,,4,320,2,4,5,470000000
1564437042-4775,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando_viejo-det-4171524.aspx,Cali,Zona Sur,san fernando viejo,3.434999943,-76.54299927,Casa,,5,450,2,5,6,490000000
1564437042-5963,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando_viejo-det-2783074.aspx,Cali,Zona Sur,san fernando viejo,3.438999891,-76.54299927,Casa,,4,220,4,6,5,550000000
1564437042-3836,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando_nuevo-det-4441887.aspx,Cali,Zona Sur,san fernando nuevo,3.427000046,-76.54299927,Casa,2,5,278,1,3,4,585000000
1564437042-5754,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando_nuevo-det-3323086.aspx,Cali,Zona Sur,san fernando nuevo,3.424999952,-76.54299927,Casa,2,5,379,2,5,8,450000000
1564437042-1374,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4737243.aspx,Cali,Zona Sur,nueva tequendama ,3.413000107,-76.54299927,Casa,,5,128,,4,5,490000000
1564437042-3916,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4516094.aspx,Cali,Zona Sur,nueva tequendama ,3.414000034,-76.54299927,Casa,2,5,250,1,5,5,370000000
1564437042-4358,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4444349.aspx,Cali,Zona Sur,nueva tequendama ,3.413000107,-76.54299927,Casa,,5,320,2,5,5,580000000
1564437042-4780,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4170094.aspx,Cali,Zona Sur,nueva tequendama ,3.413000107,-76.54299927,Casa,,4,120,2,3,5,535000000
1564437042-4617,https://www.fincaraiz.com.co/casa-en-venta/cali/limonar-det-4247040.aspx,Cali,Zona Sur,el limonar ,3.40199995,-76.54299927,Casa,2,5,444,1,4,5,650000000
1564437042-2070,https://www.fincaraiz.com.co/casa-en-venta/cali/gran_limonar-det-3668774.aspx,Cali,Zona Sur,el gran limonar,3.40199995,-76.54299927,Casa,2,5,444,2,9,10,690000000
1564437042-5661,https://www.fincaraiz.com.co/casa-en-venta/cali/gran_limonar-det-3605031.aspx,Cali,Zona Sur,gran limonar ,3.40199995,-76.54299927,Casa,2,5,443,3,7,9,720000000
1564437042-5648,https://www.fincaraiz.com.co/casa-en-venta/cali/camino_real-det-3620532.aspx,Cali,Zona Sur,camino real ,3.40899992,-76.54299927,Casa,,5,187,,2,4,420000000
1564437042-5676,https://www.fincaraiz.com.co/casa-en-venta/cali/camino_real-det-3550224.aspx,Cali,Zona Sur,camino real ,3.40899992,-76.54299927,Casa,3,5,430,4,4,6,780000000
1564442091-13792,https://www.fincaraiz.com.co/apartamento-en-venta/cali/san_fernando-det-4342737.aspx,Cali,Zona Oeste,san fernando ,3.438999891,-76.54299927,Apartamento,5,5,124,2,3,3,370000000
1564442091-9169,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4722361.aspx,Cali,Zona Oeste,normandía  ,3.454999924,-76.54299927,Apartamento,7,5,167,2,0,3,640000000
1564442091-13211,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4426857.aspx,Cali,Zona Oeste,normandía  ,3.451999903,-76.54299927,Apartamento,5,6,236,3,4,3,1400000000
1564442091-8209,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ingenio-det-4737458.aspx,Cali,Zona Sur,el ingenio ,3.400000095,-76.54299927,Apartamento,,5,83,1,2,3,176000000
1564442091-9462,https://www.fincaraiz.com.co/apartamento-en-venta/cali/arboleda-det-4648783.aspx,Cali,Zona Oeste,la arboleda ,3.447999954,-76.54299927,Apartamento,1,6,172,2,4,4,630000000
1564442091-8320,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ciudad_jardin-det-4032678.aspx,Cali,Zona Sur,ciudad jardín ,3.41923213,-76.54302979,Apartamento,1,6,213,2,2,3,832350750
1564442091-8961,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ciudad_jardin-det-3970184.aspx,Cali,Zona Sur,ciudad jardín ,3.41923213,-76.54302979,Apartamento,1,6,108,2,2,3,677005000
1564437042-2058,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4702782.aspx,Cali,Zona Sur,nueva tequendama ,3.413696527,-76.54303741,Casa,2,4,180,3,5,3,450000000
1564442091-13744,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4326483.aspx,Cali,Zona Oeste,normandía  ,3.45190835,-76.54303741,Apartamento,4,6,290,6,4,3,1200000000
1564442091-13316,https://www.fincaraiz.com.co/apartamento-en-venta/cali/gran_limonar-det-4406295.aspx,Cali,Zona Sur,gran limonar ,3.400844812,-76.54303741,Apartamento,5,5,85,1,2,3,270000000
1564437042-1873,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4730910.aspx,Cali,Zona Sur,nueva tequendama ,3.4132967,-76.54306793,Casa,3,5,279.5,3,5,4,500000000
1564437042-5488,https://www.fincaraiz.com.co/casa-en-venta/cali/ciudad_jardin-det-3795081.aspx,Cali,Zona Sur,ciudad jardín ,3.450920105,-76.54306793,Casa,1,6,145,2,5,3,460000000
1564442091-7751,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_teresita-det-4753850.aspx,Cali,Zona Oeste,santa teresita ,3.450920105,-76.54306793,Apartamento,4,6,377,,4,3,780000000
1564442091-13915,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_rita-det-3493960.aspx,Cali,,santa rita ,3.444120646,-76.54306793,Apartamento,,6,180,2,3,3,450000000
1564442091-13818,https://www.fincaraiz.com.co/apartamento-en-venta/cali/lido-det-4313226.aspx,Cali,Zona Sur,el lido ,3.454119921,-76.54306793,Apartamento,5,4,86,1,2,3,210000000
1564442091-11598,https://www.fincaraiz.com.co/apartamento-en-venta/cali/flora-det-4599722.aspx,Cali,Zona Norte,la flora ,3.450920105,-76.54306793,Apartamento,,5,108,,2,3,318000000
1564442091-10102,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4699144.aspx,Cali,Zona Sur,nueva tequendama ,3.413482428,-76.54307556,Apartamento,11,5,125,2,5,4,390000000
1564442091-12076,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4581355.aspx,Cali,Zona Sur,nueva tequendama ,3.413482428,-76.54307556,Apartamento,11,5,125,2,5,4,390000000
1564437042-2333,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-4293867.aspx,Cali,Zona Oeste,miraflores  ,3.444154739,-76.54316711,Casa,3,4,260,1,5,4,395000000
1564442091-12932,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4506394.aspx,Cali,Zona Oeste,el peñon ,3.443399906,-76.54316711,Apartamento,1,5,96,1,2,2,230000000
1564437042-5402,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando_viejo-det-3840093.aspx,Cali,Zona Sur,san fernando viejo,3.435847282,-76.54319763,Casa,2,4,240,1,5,5,450000000
1564437042-3180,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-4621984.aspx,Cali,Zona Oeste,miraflores  ,3.440055132,-76.54319763,Casa,3,4,260,,4,4,395000000
1564437042-4121,https://www.fincaraiz.com.co/casa-en-venta/cali/tequendama-det-3666021.aspx,Cali,Zona Sur,tequendama  ,3.413372755,-76.54320526,Casa,3,5,161,4,6,6,480000000
1564437042-2113,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4727457.aspx,Cali,Zona Sur,nueva tequendama ,3.413372755,-76.54320526,Casa,4,5,430,4,4,5,680000000
1564437042-865,https://www.fincaraiz.com.co/casa-en-venta/cali/gran_limonar-det-4692956.aspx,Cali,Zona Sur,gran limonar ,3.400330782,-76.54321289,Casa,1,5,420,2,3,4,1150000000
1564442091-11306,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4645248.aspx,Cali,Zona Sur,nueva tequendama ,3.417309284,-76.54322052,Apartamento,2,3,100,1,2,3,240000000
1564442091-11528,https://www.fincaraiz.com.co/apartamento-en-venta/cali/acopi-det-4681866.aspx,Cali,Zona Norte,acopi  ,3.417309284,-76.54322052,Apartamento,2,,100,1,2,3,240000000
1564442091-15124,https://www.fincaraiz.com.co/apartamento-en-venta/cali/arboledas-det-4046506.aspx,Cali,Zona Oeste,arboledas  ,3.450751781,-76.54325104,Apartamento,,6,204,2,4,4,650000000
1564442091-8719,https://www.fincaraiz.com.co/apartamento-en-venta/cali/sur_limonar-det-4743491.aspx,Cali,,sur el limonar,3.405160189,-76.54327393,Apartamento,5,5,110,1,2,3,210000000
1564442091-6951,https://www.fincaraiz.com.co/apartamento-en-venta/cali/camino_real-det-4771857.aspx,Cali,Zona Sur,camino real ,3.405160189,-76.54327393,Apartamento,5,5,110,1,2,3,215000000
1564442091-8506,https://www.fincaraiz.com.co/apartamento-en-venta/cali/limonar-det-4686517.aspx,Cali,Zona Sur,el limonar ,3.401704788,-76.54328156,Apartamento,3,5,86,1,2,3,280000000
1564442091-12037,https://www.fincaraiz.com.co/apartamento-en-venta/cali/camino_real-det-4617911.aspx,Cali,Zona Sur,camino real ,3.400546312,-76.54328918,Apartamento,2,4,130,,2,2,240000000
1564442091-14922,https://www.fincaraiz.com.co/apartamento-en-venta/cali/san_fernando-det-3400905.aspx,Cali,Zona Sur,san fernando ,3.43526125,-76.54329681,Apartamento,1,5,141,2,4,4,590000000
1564442091-12520,https://www.fincaraiz.com.co/apartamento-en-venta/cali/cali-det-4490588.aspx,Cali,,Cali  ,3.411937714,-76.5433197,Apartamento,4,4,110,1,3,3,195000000
1564437042-1840,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4757101.aspx,Cali,Zona Sur,nueva tequendama ,3.415988922,-76.54334259,Casa,2,5,230,2,3,4,365000000
1564437042-1856,https://www.fincaraiz.com.co/casa-en-venta/cali/tequendama-det-4422326.aspx,Cali,Zona Sur,tequendama  ,3.413820028,-76.54335022,Casa,,5,252,2,4,4,585000000
1564437042-256,https://www.fincaraiz.com.co/casa-en-venta/cali/sur_san_fernando-det-4046614.aspx,Cali,,sur san fernando,3.427870989,-76.54335022,Casa,2,5,258,2,3,4,395000000
1564437042-1412,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4241331.aspx,Cali,Zona Sur,nueva tequendama ,3.413820028,-76.54335022,Casa,2,5,220,3,3,5,320000000
1564437042-5891,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-3657362.aspx,Cali,Zona Sur,nueva tequendama ,3.413820028,-76.54335022,Casa,1,5,320,4,5,4,570000000
1564442091-13522,https://www.fincaraiz.com.co/apartamento-en-venta/cali/tequendama-det-4444999.aspx,Cali,Zona Sur,tequendama  ,3.413820028,-76.54335022,Apartamento,8,5,137,2,3,3,400000000
1564442091-8089,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4751820.aspx,Cali,Zona Sur,nueva tequendama ,3.413820028,-76.54335022,Apartamento,3,5,125,2,3,4,480000000
1564442091-8570,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4719896.aspx,Cali,Zona Sur,nueva tequendama ,3.413820028,-76.54335022,Apartamento,6,5,108,2,2,3,295000000
1564442091-10827,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4701740.aspx,Cali,Zona Sur,nueva tequendama ,3.413820028,-76.54335022,Apartamento,3,5,98,1,2,3,230000000
1564442091-12155,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-3608987.aspx,Cali,Zona Sur,nueva tequendama ,3.413820028,-76.54335022,Apartamento,3,4,66,1,3,4,250000000
1564442091-6262,https://www.fincaraiz.com.co/apartamento-en-venta/cali/camino_real-det-4787587.aspx,Cali,Zona Sur,camino real ,3.404897213,-76.54335022,Apartamento,,5,110,1,3,4,210000000
1564437042-1350,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-4741465.aspx,Cali,Zona Oeste,miraflores  ,3.440556526,-76.54338074,Casa,,5,489,5,7,6,1200000000
1564437042-1639,https://www.fincaraiz.com.co/casa-en-venta/cali/limonar-det-4743987.aspx,Cali,Zona Sur,el limonar ,3.400330782,-76.54338074,Casa,2,5,420,4,5,7,850000000
1564437042-2296,https://www.fincaraiz.com.co/casa-en-venta/cali/zona-norte-det-4745885.aspx,Cali,Zona Norte,Cali  ,3.410637856,-76.543396,Casa,,4,160,,3,4,500000000
1564437042-3457,https://www.fincaraiz.com.co/casa-en-venta/cali/camino_real-det-4599572.aspx,Cali,Zona Sur,camino real ,3.405793428,-76.54342651,Casa,,4,200,3,4,4,390000000
1564442091-8889,https://www.fincaraiz.com.co/apartamento-en-venta/cali/canaveralejo-det-4766414.aspx,Cali,Zona Sur,cañaveralejo  ,3.403229952,-76.5434494,Apartamento,1,4,68,1,2,3,210000000
1564437042-1127,https://www.fincaraiz.com.co/casa-en-venta/cali/canaveralejo-det-4575836.aspx,Cali,Zona Sur,cañaveralejo  ,3.40324378,-76.54346466,Casa,2,5,296.37,4,4,7,400000000
1564442091-14816,https://www.fincaraiz.com.co/apartamento-en-venta/cali/arboledas-det-4623678.aspx,Cali,Zona Oeste,arboledas  ,3.451051712,-76.54346466,Apartamento,,6,286,2,5,3,1300000000
1564442091-13269,https://www.fincaraiz.com.co/apartamento-en-venta/cali/limonar-det-4447242.aspx,Cali,Zona Sur,el limonar ,3.400193691,-76.54347229,Apartamento,5,5,85,2,2,3,280000000
1564437042-3305,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4560436.aspx,Cali,Zona Sur,nueva tequendama ,3.413263083,-76.54351044,Casa,2,5,161,2,5,4,420000000
1564437042-5403,https://www.fincaraiz.com.co/casa-en-venta/cali/tequendama-det-3922025.aspx,Cali,Zona Sur,tequendama  ,3.40954113,-76.54353333,Casa,2,5,220,3,3,4,450000000
1564437042-3287,https://www.fincaraiz.com.co/casa-en-venta/cali/limonar-det-4616540.aspx,Cali,Zona Sur,el limonar ,3.403329372,-76.54354858,Casa,2,5,470,2,6,9,750000000
1564437042-413,https://www.fincaraiz.com.co/casa-en-venta/cali/limonar-det-4254457.aspx,Cali,Zona Sur,el limonar ,3.401958704,-76.54356384,Casa,2,5,360,2,4,6,530000000
1564437042-1209,https://www.fincaraiz.com.co/casa-en-venta/cali/penon-det-4742535.aspx,Cali,Zona Oeste,el peñon ,3.449059725,-76.54359436,Casa,1,5,217,,7,6,548000000
1564437042-1125,https://www.fincaraiz.com.co/casa-en-venta/cali/normandia-det-4329487.aspx,Cali,Zona Oeste,normandía  ,3.452765226,-76.54359436,Casa,3,6,230,2,5,4,1100000000
1564442091-6417,https://www.fincaraiz.com.co/apartamento-en-venta/cali/limonar-det-4509202.aspx,Cali,Zona Sur,el limonar ,3.400779963,-76.54363251,Apartamento,,5,77.8,,3,3,170000000
1564437042-4592,https://www.fincaraiz.com.co/casa-en-venta/cali/tequendama-det-4350892.aspx,Cali,Zona Sur,tequendama  ,3.424577713,-76.54364014,Casa,,5,455,1,3,6,1500000000
1564442091-14588,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-3910827.aspx,Cali,Zona Sur,nueva tequendama ,3.417552233,-76.54364014,Apartamento,2,4,98,1,2,3,270000000
1564437042-4300,https://www.fincaraiz.com.co/casa-en-venta/cali/sur_san_fernando-det-4442037.aspx,Cali,,sur san fernando,3.425014973,-76.5436554,Casa,2,,600,4,4,5,970000000
1564437042-5445,https://www.fincaraiz.com.co/casa-en-venta/cali/tequendama-det-3890665.aspx,Cali,Zona Sur,tequendama  ,3.421447992,-76.54370117,Casa,1,5,320,2,5,7,650000000
1564437042-3407,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando_viejo-det-4601735.aspx,Cali,Zona Sur,san fernando viejo,3.433228731,-76.54370117,Casa,,5,250,1,3,3,450000000
1564442091-6169,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ciudad_jardin-det-4765010.aspx,Cali,Zona Sur,ciudad jardín ,3.437949896,-76.54374695,Apartamento,8,6,185,2,3,3,650000000
1564437042-90,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-4788577.aspx,Cali,Zona Oeste,miraflores  ,3.437688589,-76.5437851,Casa,,4,84,2,7,9,650000000
1564437042-3320,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando-det-2302306.aspx,Cali,Zona Sur,san fernando ,3.436872244,-76.54380798,Casa,1,5,240,3,4,4,435000000
1564442091-13897,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4289413.aspx,Cali,Zona Oeste,normandía  ,3.454263926,-76.54380798,Apartamento,6,6,137.5,2,3,3,560000000
1564442091-12572,https://www.fincaraiz.com.co/apartamento-en-venta/cali/san_fernando-det-4575010.aspx,Cali,Zona Sur,san fernando ,3.432955027,-76.54383087,Apartamento,4,4,120,3,3,3,295000000
1564437042-901,https://www.fincaraiz.com.co/casa-en-venta/cali/camino_real-det-4743888.aspx,Cali,Zona Sur,camino real ,3.406328201,-76.54389191,Casa,1,4,240,1,2,3,362000000
1564442091-14590,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-3909346.aspx,Cali,Zona Oeste,normandía  ,3.452594042,-76.54389191,Apartamento,6,5,70,1,3,3,330000000
1564442091-8259,https://www.fincaraiz.com.co/apartamento-en-venta/cali/canaveralejo-det-4740746.aspx,Cali,Zona Sur,cañaveralejo  ,3.404100657,-76.54389191,Apartamento,5,4,70,1,2,3,190000000
